ticker,name,market,sector33,scale
7793.T,イメージ・マジック,グロース,その他製品,-
7794.T,イーディーピー,グロース,その他製品,-
7795.T,ＫＹＯＲＩＴＳＵ,スタンダード,その他製品,-
7800.T,アミファ,スタンダード,その他製品,-
7803.T,ブシロード,グロース,その他製品,-
7804.T,ビーアンドピー,スタンダード,その他製品,-
7805.T,プリントネット,スタンダード,その他製品,-
7806.T,ＭＴＧ,グロース,その他製品,-
7807.T,幸和製作所,スタンダード,その他製品,-
7808.T,シー・エス・ランバー,スタンダード,その他製品,-
7809.T,壽屋,スタンダード,その他製品,-
7810.T,クロスフォー,スタンダード,その他製品,-
7811.T,中本パックス,スタンダード,その他製品,-
7812.T,クレステック,スタンダード,その他製品,-
7813.T,プラッツ,スタンダード,その他製品,-
7814.T,日本創発グループ,スタンダード,その他製品,-
7815.T,東京ボード工業,スタンダード,その他製品,-
7818.T,トランザクション,プライム,その他製品,TOPIX Small 2
7819.T,粧美堂,スタンダード,その他製品,-
7820.T,ニホンフラッシュ,プライム,その他製品,TOPIX Small 2
7821.T,前田工繊,プライム,その他製品,TOPIX Small 1
7822.T,永大産業,スタンダード,その他製品,-
7823.T,アートネイチャー,スタンダード,その他製品,TOPIX Small 2
7826.T,フルヤ金属,プライム,その他製品,TOPIX Small 1
7827.T,オービス,スタンダード,その他製品,-
7831.T,ウイルコホールディングス,スタンダード,その他製品,-
7832.T,バンダイナムコホールディングス,プライム,その他製品,TOPIX Large70
7833.T,アイフィスジャパン,スタンダード,その他製品,-
7836.T,アビックス,スタンダード,その他製品,-
7837.T,アールシーコア,スタンダード,その他製品,-
7839.T,ＳＨＯＥＩ,プライム,その他製品,TOPIX Small 1
7840.T,フランスベッドホールディングス,プライム,その他製品,TOPIX Small 2
7841.T,遠藤製作所,スタンダード,その他製品,-
7844.T,マーベラス,プライム,情報･通信業,TOPIX Small 2
7846.T,パイロットコーポレーション,プライム,その他製品,TOPIX Mid400
7847.T,グラファイトデザイン,スタンダード,その他製品,-
7849.T,スターツ出版,スタンダード,情報･通信業,-
7850.T,総合商研,スタンダード,その他製品,-
7851.T,カワセコンピュータサプライ,スタンダード,その他製品,-
7856.T,萩原工業,プライム,その他製品,TOPIX Small 2
7857.T,セキ,スタンダード,その他製品,-
7859.T,アルメディオ,スタンダード,その他製品,-
7860.T,エイベックス,プライム,情報･通信業,TOPIX Small 1
7863.T,平賀,スタンダード,その他製品,-
7864.T,フジシールインターナショナル,プライム,その他製品,TOPIX Small 1
7865.T,ピープル,スタンダード,その他製品,-
7867.T,タカラトミー,プライム,その他製品,TOPIX Mid400
7868.T,広済堂ホールディングス,プライム,その他製品,TOPIX Small 2
7871.T,フクビ化学工業,スタンダード,化学,-
7872.T,エステールホールディングス,スタンダード,その他製品,-
7874.T,レック,プライム,化学,TOPIX Small 2
7875.T,竹田ｉＰホールディングス,スタンダード,その他製品,-
7877.T,永大化工,スタンダード,化学,-
7878.T,光・彩,スタンダード,その他製品,-
7879.T,ノダ,スタンダード,その他製品,-
7883.T,サンメッセ,スタンダード,その他製品,-
7885.T,タカノ,スタンダード,その他製品,-
7886.T,ヤマト　モビリティ　＆　Ｍｆｇ．,スタンダード,化学,-
7887.T,南海プライウッド,スタンダード,その他製品,-
7888.T,三光合成,プライム,化学,TOPIX Small 2
7893.T,プロネクサス,プライム,その他製品,TOPIX Small 2
7896.T,セブン工業,スタンダード,その他製品,-
7897.T,ホクシン,スタンダード,その他製品,-
7898.T,ウッドワン,スタンダード,その他製品,-
7901.T,マツモト,スタンダード,その他製品,-
7902.T,ソノコム,スタンダード,その他製品,-
7906.T,ヨネックス,スタンダード,その他製品,-
7908.T,きもと,スタンダード,化学,-
7911.T,ＴＯＰＰＡＮホールディングス,プライム,その他製品,TOPIX Mid400
7912.T,大日本印刷,プライム,その他製品,TOPIX Mid400
7914.T,共同印刷,プライム,その他製品,TOPIX Small 2
7915.T,ＮＩＳＳＨＡ,プライム,その他製品,TOPIX Small 1
7916.T,光村印刷,スタンダード,その他製品,-
7917.T,ＺＡＣＲＯＳ,プライム,化学,TOPIX Small 2
7918.T,ヴィア・ホールディングス,スタンダード,小売業,-
7919.T,野崎印刷紙業,スタンダード,その他製品,-
7921.T,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,プライム,その他製品,TOPIX Small 2
7927.T,ムトー精工,スタンダード,化学,-
7928.T,旭化学工業,スタンダード,化学,-
7931.T,未来工業,プライム,化学,TOPIX Small 2
7932.T,ニッピ,スタンダード,その他製品,-
7936.T,アシックス,プライム,その他製品,TOPIX Large70
7937.T,ツツミ,スタンダード,その他製品,TOPIX Small 2
7938.T,リーガルコーポレーション,スタンダード,その他製品,-
7939.T,研創,スタンダード,その他製品,-
7940.T,ウェーブロックホールディングス,スタンダード,化学,-
7942.T,ＪＳＰ,プライム,化学,TOPIX Small 2
7943.T,ニチハ,プライム,ガラス･土石製品,TOPIX Small 1
7944.T,ローランド,プライム,その他製品,TOPIX Small 1
7946.T,光陽社,スタンダード,その他製品,-
7947.T,エフピコ,プライム,化学,TOPIX Small 1
7949.T,小松ウオール工業,プライム,その他製品,TOPIX Small 2
7951.T,ヤマハ,プライム,その他製品,TOPIX Mid400
7952.T,河合楽器製作所,プライム,その他製品,TOPIX Small 2
7953.T,菊水化学工業,スタンダード,その他製品,-
7955.T,クリナップ,プライム,その他製品,TOPIX Small 2
7956.T,ピジョン,プライム,その他製品,TOPIX Mid400
7957.T,フジコピアン,スタンダード,その他製品,-
7962.T,キングジム,プライム,その他製品,TOPIX Small 2
7963.T,興研,スタンダード,その他製品,-
7965.T,象印マホービン,プライム,電気機器,TOPIX Small 1
7966.T,リンテック,プライム,その他製品,TOPIX Small 1
7970.T,信越ポリマー,プライム,化学,TOPIX Small 1
7971.T,東リ,スタンダード,化学,-
7972.T,イトーキ,プライム,その他製品,TOPIX Small 1
7974.T,任天堂,プライム,その他製品,TOPIX Core30
7975.T,リヒトラブ,スタンダード,その他製品,-
7976.T,三菱鉛筆,プライム,その他製品,TOPIX Small 1
7979.T,松風,プライム,精密機器,TOPIX Small 2
7980.T,重松製作所,スタンダード,その他製品,-
7981.T,タカラスタンダード,プライム,その他製品,TOPIX Small 1
7983.T,ミロク,スタンダード,その他製品,-
7984.T,コクヨ,プライム,その他製品,TOPIX Mid400
7985.T,ネポン,スタンダード,金属製品,-
7986.T,日本アイ・エス・ケイ,スタンダード,その他製品,-
7987.T,ナカバヤシ,スタンダード,その他製品,TOPIX Small 2
7988.T,ニフコ,プライム,化学,TOPIX Mid400
7989.T,立川ブラインド工業,プライム,金属製品,TOPIX Small 2
7990.T,グローブライド,プライム,その他製品,TOPIX Small 1
7991.T,マミヤ・オーピー,スタンダード,機械,-
7992.T,セーラー万年筆,スタンダード,その他製品,-
7994.T,オカムラ,プライム,その他製品,TOPIX Small 1
7995.T,バルカー,プライム,化学,TOPIX Small 1
7997.T,くろがね工作所,スタンダード,その他製品,-
8001.T,伊藤忠商事,プライム,卸売業,TOPIX Core30
8002.T,丸紅,プライム,卸売業,TOPIX Large70
8005.T,スクロール,プライム,小売業,TOPIX Small 2
8006.T,ユアサ・フナショク,スタンダード,卸売業,-
8007.T,高島,プライム,卸売業,-
8008.T,ヨンドシーホールディングス,プライム,小売業,TOPIX Small 1
8011.T,三陽商会,プライム,繊維製品,TOPIX Small 2
8012.T,長瀬産業,プライム,卸売業,TOPIX Mid400
8013.T,ナイガイ,スタンダード,繊維製品,-
8014.T,蝶理,プライム,卸売業,TOPIX Small 2
8015.T,豊田通商,プライム,卸売業,TOPIX Large70
8016.T,オンワードホールディングス,プライム,繊維製品,TOPIX Small 1
8018.T,三共生興,スタンダード,卸売業,TOPIX Small 2
8020.T,兼松,プライム,卸売業,TOPIX Mid400
8022.T,美津濃,プライム,その他製品,TOPIX Small 1
8023.T,ＤＡＩＫＯ　ＸＴＥＣＨ,スタンダード,情報･通信業,-
8025.T,ツカモトコーポレーション,スタンダード,卸売業,-
8029.T,ルックホールディングス,スタンダード,繊維製品,TOPIX Small 2
8030.T,中央魚類,スタンダード,卸売業,-
8031.T,三井物産,プライム,卸売業,TOPIX Core30
8032.T,日本紙パルプ商事,プライム,卸売業,TOPIX Small 2
8035.T,東京エレクトロン,プライム,電気機器,TOPIX Core30
8037.T,カメイ,プライム,卸売業,TOPIX Small 2
8039.T,築地魚市場,スタンダード,卸売業,-
8040.T,東京ソワール,スタンダード,繊維製品,-
8041.T,ＯＵＧホールディングス,スタンダード,卸売業,-
8043.T,スターゼン,プライム,卸売業,TOPIX Small 2
8045.T,横浜丸魚,スタンダード,卸売業,-
8046.T,丸藤シートパイル,スタンダード,卸売業,-
8050.T,セイコーグループ,プライム,精密機器,TOPIX Small 1
8051.T,山善,プライム,卸売業,TOPIX Small 1
8052.T,椿本興業,プライム,卸売業,TOPIX Small 2
8053.T,住友商事,プライム,卸売業,TOPIX Large70
8056.T,ＢＩＰＲＯＧＹ,プライム,情報･通信業,TOPIX Mid400
8057.T,内田洋行,プライム,卸売業,TOPIX Small 1
8058.T,三菱商事,プライム,卸売業,TOPIX Core30
8059.T,第一実業,プライム,卸売業,TOPIX Small 2
8060.T,キヤノンマーケティングジャパン,プライム,卸売業,TOPIX Mid400
8061.T,西華産業,プライム,卸売業,TOPIX Small 1
8065.T,佐藤商事,プライム,卸売業,TOPIX Small 2
8066.T,三谷商事,スタンダード,卸売業,-
8070.T,東京産業,プライム,卸売業,TOPIX Small 2
8074.T,ＹＵＡＳＡ,プライム,卸売業,TOPIX Small 1
8075.T,神鋼商事,プライム,卸売業,TOPIX Small 2
8076.T,カノークス,スタンダード,卸売業,-
8077.T,トルク,スタンダード,卸売業,-
8078.T,阪和興業,プライム,卸売業,TOPIX Small 1
8079.T,正栄食品工業,プライム,卸売業,TOPIX Small 1
8081.T,カナデン,プライム,卸売業,TOPIX Small 2
8084.T,ＲＹＯＤＥＮ,プライム,卸売業,TOPIX Small 2
8085.T,ナラサキ産業,スタンダード,卸売業,-
8086.T,ニプロ,プライム,精密機器,TOPIX Mid400
8088.T,岩谷産業,プライム,卸売業,TOPIX Mid400
8089.T,ナイス,スタンダード,卸売業,-
8091.T,ニチモウ,プライム,卸売業,-
8093.T,極東貿易,プライム,卸売業,TOPIX Small 2
8095.T,アステナホールディングス,プライム,卸売業,TOPIX Small 2
8097.T,三愛オブリ,プライム,卸売業,TOPIX Small 1
8098.T,稲畑産業,プライム,卸売業,TOPIX Small 1
8101.T,ＧＳＩクレオス,プライム,卸売業,TOPIX Small 2
8103.T,明和産業,プライム,卸売業,TOPIX Small 2
8104.T,クワザワホールディングス,スタンダード,卸売業,-
8105.T,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ,スタンダード,卸売業,-
8107.T,キムラタン,スタンダード,繊維製品,-
8111.T,ゴールドウイン,プライム,繊維製品,TOPIX Mid400
8113.T,ユニ・チャーム,プライム,化学,TOPIX Large70
8115.T,ムーンバット,スタンダード,卸売業,-
8117.T,中央自動車工業,スタンダード,卸売業,-
8118.T,キング,スタンダード,繊維製品,-
8119.T,三栄コーポレーション,スタンダード,卸売業,-
8123.T,川辺,スタンダード,卸売業,-
8125.T,ワキタ,プライム,卸売業,TOPIX Small 1
8127.T,ヤマトインターナショナル,スタンダード,繊維製品,-
8129.T,東邦ホールディングス,プライム,卸売業,TOPIX Mid400
8130.T,サンゲツ,プライム,卸売業,TOPIX Small 1
8131.T,ミツウロコグループホールディングス,スタンダード,卸売業,TOPIX Small 2
8132.T,シナネンホールディングス,プライム,卸売業,TOPIX Small 2
8133.T,伊藤忠エネクス,プライム,卸売業,TOPIX Small 1
8135.T,ゼット,スタンダード,卸売業,-
8136.T,サンリオ,プライム,卸売業,TOPIX Mid400
8137.T,サンワテクノス,プライム,卸売業,TOPIX Small 2
8138.T,三京化成,スタンダード,卸売業,-
8139.T,ナガホリ,スタンダード,卸売業,-
8141.T,新光商事,プライム,卸売業,TOPIX Small 2
8142.T,トーホー,プライム,卸売業,TOPIX Small 2
8143.T,ラピーヌ,スタンダード,繊維製品,-
8144.T,デンキョーグループホールディングス,スタンダード,卸売業,-
8147.T,トミタ,スタンダード,卸売業,-
8150.T,三信電気,プライム,卸売業,TOPIX Small 2
8151.T,東陽テクニカ,プライム,卸売業,TOPIX Small 2
8152.T,ソマール,スタンダード,卸売業,-
8153.T,モスフードサービス,プライム,卸売業,TOPIX Small 1
8154.T,加賀電子,プライム,卸売業,TOPIX Small 1
8157.T,都築電気,プライム,情報･通信業,TOPIX Small 2
8158.T,ソーダニッカ,プライム,卸売業,TOPIX Small 2
8159.T,立花エレテック,プライム,卸売業,TOPIX Small 2
8160.T,木曽路,プライム,小売業,TOPIX Small 1
8163.T,ＳＲＳホールディングス,プライム,小売業,TOPIX Small 2
8165.T,千趣会,スタンダード,小売業,TOPIX Small 2
8166.T,タカキュー,スタンダード,小売業,-
8167.T,リテールパートナーズ,プライム,小売業,TOPIX Small 2
8173.T,Ｊｏｓｈｉｎ,プライム,小売業,TOPIX Small 1
8174.T,日本瓦斯,プライム,小売業,TOPIX Mid400
8179.T,ロイヤルホールディングス,プライム,小売業,TOPIX Small 1
8181.T,東天紅,スタンダード,小売業,-
8185.T,チヨダ,プライム,小売業,TOPIX Small 2
8194.T,ライフコーポレーション,プライム,小売業,TOPIX Small 1
8198.T,マックスバリュ東海,スタンダード,小売業,-
8200.T,リンガーハット,プライム,小売業,TOPIX Small 1
8202.T,ラオックスホールディングス,スタンダード,小売業,-
8203.T,ＭｒＭａｘＨＤ,プライム,小売業,TOPIX Small 2
8207.T,テンアライド,スタンダード,小売業,-
8214.T,ＡＯＫＩホールディングス,プライム,小売業,TOPIX Small 1
8217.T,オークワ,プライム,小売業,TOPIX Small 2
8218.T,コメリ,プライム,小売業,TOPIX Small 1
8219.T,青山商事,プライム,小売業,TOPIX Small 1
8225.T,タカチホ,スタンダード,卸売業,-
8226.T,理経,スタンダード,卸売業,-
8227.T,しまむら,プライム,小売業,TOPIX Mid400
8230.T,はせがわ,スタンダード,小売業,-
8233.T,高島屋,プライム,小売業,TOPIX Mid400
8237.T,松屋,プライム,小売業,TOPIX Small 1
8242.T,エイチ・ツー・オー　リテイリング,プライム,小売業,TOPIX Mid400
8244.T,近鉄百貨店,スタンダード,小売業,TOPIX Small 2
8247.T,大和,スタンダード,小売業,-
8252.T,丸井グループ,プライム,小売業,TOPIX Mid400
8253.T,クレディセゾン,プライム,その他金融業,TOPIX Mid400
8254.T,さいか屋,スタンダード,小売業,-
8255.T,アクシアル　リテイリング,プライム,小売業,TOPIX Small 2
8260.T,井筒屋,スタンダード,小売業,-
8267.T,イオン,プライム,小売業,TOPIX Large70
8273.T,イズミ,プライム,小売業,TOPIX Small 1
8275.T,フォーバル,スタンダード,卸売業,TOPIX Small 2
8276.T,平和堂,プライム,小売業,TOPIX Small 1
8278.T,フジ,プライム,小売業,TOPIX Small 1
8281.T,ゼビオホールディングス,プライム,小売業,TOPIX Small 1
8282.T,ケーズホールディングス,プライム,小売業,TOPIX Mid400
8283.T,ＰＡＬＴＡＣ,プライム,卸売業,TOPIX Mid400
8285.T,三谷産業,スタンダード,卸売業,TOPIX Small 2
8291.T,日産東京販売ホールディングス,スタンダード,小売業,-
8303.T,ＳＢＩ新生銀行,プライム,銀行業,TOPIX Mid400
8304.T,あおぞら銀行,プライム,銀行業,TOPIX Mid400
8306.T,三菱ＵＦＪフィナンシャル・グループ,プライム,銀行業,TOPIX Core30
8308.T,りそなホールディングス,プライム,銀行業,TOPIX Large70
8309.T,三井住友トラストグループ,プライム,銀行業,TOPIX Large70
8316.T,三井住友フィナンシャルグループ,プライム,銀行業,TOPIX Core30
8331.T,千葉銀行,プライム,銀行業,TOPIX Mid400
8334.T,群馬銀行,プライム,銀行業,TOPIX Mid400
8336.T,武蔵野銀行,プライム,銀行業,TOPIX Small 1
8337.T,千葉興業銀行,プライム,銀行業,TOPIX Small 1
8338.T,筑波銀行,プライム,銀行業,TOPIX Small 2
8341.T,七十七銀行,プライム,銀行業,TOPIX Mid400
8343.T,秋田銀行,プライム,銀行業,TOPIX Small 2
8344.T,山形銀行,プライム,銀行業,TOPIX Small 2
8345.T,岩手銀行,プライム,銀行業,TOPIX Small 2
8346.T,東邦銀行,プライム,銀行業,TOPIX Small 1
8349.T,東北銀行,スタンダード,銀行業,-
8354.T,ふくおかフィナンシャルグループ,プライム,銀行業,TOPIX Mid400
8358.T,スルガ銀行,プライム,銀行業,TOPIX Small 1
8359.T,八十二長野銀行,プライム,銀行業,TOPIX Mid400
8360.T,山梨中央銀行,プライム,銀行業,TOPIX Small 1
8361.T,大垣共立銀行,プライム,銀行業,TOPIX Small 1
8362.T,福井銀行,プライム,銀行業,TOPIX Small 2
8364.T,清水銀行,プライム,銀行業,TOPIX Small 2
8365.T,富山銀行,スタンダード,銀行業,-
8366.T,滋賀銀行,プライム,銀行業,TOPIX Small 1
8367.T,南都銀行,プライム,銀行業,TOPIX Small 1
8368.T,百五銀行,プライム,銀行業,TOPIX Small 1
8370.T,紀陽銀行,プライム,銀行業,TOPIX Small 1
8377.T,ほくほくフィナンシャルグループ,プライム,銀行業,TOPIX Mid400
8381.T,山陰合同銀行,プライム,銀行業,TOPIX Small 1
8383.T,鳥取銀行,スタンダード,銀行業,-
8386.T,百十四銀行,プライム,銀行業,TOPIX Small 1
8387.T,四国銀行,プライム,銀行業,TOPIX Small 2
8388.T,阿波銀行,プライム,銀行業,TOPIX Small 1
8392.T,大分銀行,プライム,銀行業,TOPIX Small 2
8393.T,宮崎銀行,プライム,銀行業,TOPIX Small 2
8395.T,佐賀銀行,プライム,銀行業,TOPIX Small 2
8399.T,琉球銀行,プライム,銀行業,TOPIX Small 1
8410.T,セブン銀行,プライム,銀行業,TOPIX Mid400
8411.T,みずほフィナンシャルグループ,プライム,銀行業,TOPIX Core30
8416.T,高知銀行,スタンダード,銀行業,-
8418.T,山口フィナンシャルグループ,プライム,銀行業,TOPIX Mid400
8424.T,芙蓉総合リース,プライム,その他金融業,TOPIX Mid400
8425.T,みずほリース,プライム,その他金融業,TOPIX Small 1
8439.T,東京センチュリー,プライム,その他金融業,TOPIX Mid400
8473.T,ＳＢＩホールディングス,プライム,証券･商品先物取引業,TOPIX Mid400
8508.T,Ｊトラスト,スタンダード,その他金融業,-
8511.T,日本証券金融,プライム,その他金融業,TOPIX Small 1
8518.T,日本アジア投資,スタンダード,証券･商品先物取引業,-
8522.T,名古屋銀行,プライム,銀行業,TOPIX Small 1
8524.T,北洋銀行,プライム,銀行業,TOPIX Small 1
8537.T,大光銀行,スタンダード,銀行業,-
8541.T,愛媛銀行,プライム,銀行業,TOPIX Small 2
8542.T,トマト銀行,スタンダード,銀行業,-
8544.T,京葉銀行,プライム,銀行業,TOPIX Small 1
8550.T,栃木銀行,プライム,銀行業,TOPIX Small 2
8551.T,北日本銀行,プライム,銀行業,TOPIX Small 2
8558.T,東和銀行,プライム,銀行業,TOPIX Small 2
8562.T,福島銀行,スタンダード,銀行業,-
8563.T,大東銀行,スタンダード,銀行業,-
8566.T,リコーリース,プライム,その他金融業,TOPIX Small 1
8570.T,イオンフィナンシャルサービス,プライム,その他金融業,TOPIX Mid400
8572.T,アコム,スタンダード,その他金融業,TOPIX Mid400
8584.T,ジャックス,プライム,その他金融業,TOPIX Small 1
8585.T,オリエントコーポレーション,プライム,その他金融業,TOPIX Small 1
8591.T,オリックス,プライム,その他金融業,TOPIX Large70
8593.T,三菱ＨＣキャピタル,プライム,その他金融業,TOPIX Mid400
8595.T,ジャフコ　グループ,プライム,証券･商品先物取引業,TOPIX Mid400
8596.T,九州リースサービス,スタンダード,その他金融業,-
8600.T,トモニホールディングス,プライム,銀行業,TOPIX Small 1
8601.T,大和証券グループ本社,プライム,証券･商品先物取引業,TOPIX Mid400
8604.T,野村ホールディングス,プライム,証券･商品先物取引業,TOPIX Large70
8609.T,岡三証券グループ,プライム,証券･商品先物取引業,TOPIX Small 1
8613.T,丸三証券,プライム,証券･商品先物取引業,TOPIX Small 1
8614.T,東洋証券,プライム,証券･商品先物取引業,TOPIX Small 2
8616.T,東海東京フィナンシャル・ホールディングス,プライム,証券･商品先物取引業,TOPIX Small 1
8617.T,光世証券,スタンダード,証券･商品先物取引業,-
8622.T,水戸証券,プライム,証券･商品先物取引業,TOPIX Small 2
8624.T,いちよし証券,プライム,証券･商品先物取引業,TOPIX Small 2
8628.T,松井証券,プライム,証券･商品先物取引業,TOPIX Small 1
8630.T,ＳＯＭＰＯホールディングス,プライム,保険業,TOPIX Large70
8697.T,日本取引所グループ,プライム,その他金融業,TOPIX Large70
8698.T,マネックスグループ,プライム,証券･商品先物取引業,TOPIX Small 1
8699.T,ＨＳホールディングス,スタンダード,証券･商品先物取引業,-
8700.T,丸八証券,スタンダード,証券･商品先物取引業,-
8704.T,トレイダーズホールディングス,スタンダード,証券･商品先物取引業,-
8705.T,日産証券グループ,スタンダード,証券･商品先物取引業,-
8706.T,極東証券,プライム,証券･商品先物取引業,TOPIX Small 1
8707.T,岩井コスモホールディングス,プライム,証券･商品先物取引業,TOPIX Small 1
8708.T,アイザワ証券グループ,プライム,証券･商品先物取引業,TOPIX Small 2
8713.T,フィデアホールディングス,プライム,銀行業,TOPIX Small 2
8714.T,池田泉州ホールディングス,プライム,銀行業,TOPIX Small 1
8715.T,アニコム　ホールディングス,プライム,保険業,TOPIX Small 1
8725.T,ＭＳ＆ＡＤインシュアランスグループホールディングス,プライム,保険業,TOPIX Large70
8729.T,ソニーフィナンシャルグループ,プライム,保険業,TOPIX Core30
8737.T,あかつき本社,スタンダード,証券･商品先物取引業,-
8739.T,スパークス・グループ,プライム,証券･商品先物取引業,TOPIX Small 2
8742.T,小林洋行,スタンダード,証券･商品先物取引業,-
8746.T,ｕｎｂａｎｋｅｄ,スタンダード,証券･商品先物取引業,-
8747.T,豊トラスティ証券,スタンダード,証券･商品先物取引業,-
8750.T,第一ライフグループ,プライム,保険業,TOPIX Large70
8766.T,東京海上ホールディングス,プライム,保険業,TOPIX Core30
8769.T,アドバンテッジリスクマネジメント,スタンダード,サービス業,-
8771.T,イー・ギャランティ,プライム,その他金融業,TOPIX Small 1
8772.T,アサックス,スタンダード,その他金融業,-
8783.T,ａｂｃ,スタンダード,その他金融業,-
8789.T,フィンテック　グローバル,スタンダード,その他金融業,-
8793.T,ＮＥＣキャピタルソリューション,プライム,その他金融業,TOPIX Small 2
8795.T,Ｔ＆Ｄホールディングス,プライム,保険業,TOPIX Mid400
8798.T,アドバンスクリエイト,プライム,保険業,TOPIX Small 2
8801.T,三井不動産,プライム,不動産業,TOPIX Large70
8802.T,三菱地所,プライム,不動産業,TOPIX Large70
8803.T,平和不動産,プライム,不動産業,TOPIX Small 1
8804.T,東京建物,プライム,不動産業,TOPIX Mid400
8818.T,京阪神ビルディング,プライム,不動産業,TOPIX Small 2
8830.T,住友不動産,プライム,不動産業,TOPIX Large70
8835.T,太平洋興発,スタンダード,卸売業,-
8836.T,ＲＩＳＥ,スタンダード,不動産業,-
8841.T,テーオーシー,スタンダード,不動産業,TOPIX Small 2
8844.T,コスモスイニシア,スタンダード,不動産業,-
8848.T,レオパレス２１,プライム,不動産業,TOPIX Small 1
8850.T,スターツコーポレーション,プライム,不動産業,TOPIX Small 1
8860.T,フジ住宅,プライム,不動産業,TOPIX Small 2
8864.T,空港施設,スタンダード,不動産業,TOPIX Small 2
8869.T,明和地所,スタンダード,不動産業,TOPIX Small 2
8871.T,ゴールドクレスト,スタンダード,不動産業,TOPIX Small 1
8876.T,リログループ,プライム,サービス業,TOPIX Mid400
8877.T,エスリード,プライム,不動産業,TOPIX Small 2
8881.T,日神グループホールディングス,プライム,不動産業,TOPIX Small 2
8887.T,シーラホールディングス,スタンダード,不動産業,-
8891.T,ＡＭＧホールディングス,スタンダード,不動産業,-
8892.T,エスコン,プライム,不動産業,TOPIX Small 1
8894.T,ＲＥＶＯＬＵＴＩＯＮ,スタンダード,不動産業,-
8897.T,ＭＩＲＡＲＴＨホールディングス,プライム,不動産業,TOPIX Small 1
8898.T,センチュリー２１・ジャパン,スタンダード,不動産業,-
8904.T,ＡＶＡＮＴＩＡ,スタンダード,不動産業,-
8908.T,毎日コムネット,スタンダード,不動産業,-
8912.T,エリアクエスト,スタンダード,不動産業,-
8914.T,エリアリンク,スタンダード,不動産業,-
8917.T,ファースト住建,スタンダード,不動産業,-
8918.T,ランド,スタンダード,不動産業,TOPIX Small 2
8919.T,カチタス,プライム,不動産業,TOPIX Small 1
8920.T,東祥,スタンダード,サービス業,TOPIX Small 2
8923.T,トーセイ,プライム,不動産業,TOPIX Small 1
8927.T,明豊エンタープライズ,スタンダード,不動産業,-
8928.T,穴吹興産,スタンダード,不動産業,-
8929.T,青山財産ネットワークス,スタンダード,不動産業,-
8931.T,和田興産,スタンダード,不動産業,-
8934.T,サンフロンティア不動産,プライム,不動産業,TOPIX Small 1
8935.T,ＦＪネクストホールディングス,プライム,不動産業,TOPIX Small 2
8938.T,グローム・ホールディングス,グロース,不動産業,-
8944.T,ランドビジネス,スタンダード,不動産業,-
8945.T,サンネクスタグループ,スタンダード,不動産業,-
8946.T,ＡＳＩＡＮ　ＳＴＡＲ,スタンダード,不動産業,-
8995.T,誠建設工業,スタンダード,不動産業,-
8996.T,ハウスフリーダム,スタンダード,不動産業,-
8999.T,グランディハウス,プライム,不動産業,TOPIX Small 2
9001.T,東武鉄道,プライム,陸運業,TOPIX Mid400
9003.T,相鉄ホールディングス,プライム,陸運業,TOPIX Mid400
9005.T,東急,プライム,陸運業,TOPIX Mid400
9006.T,京浜急行電鉄,プライム,陸運業,TOPIX Mid400
9007.T,小田急電鉄,プライム,陸運業,TOPIX Mid400
9008.T,京王電鉄,プライム,陸運業,TOPIX Mid400
9009.T,京成電鉄,プライム,陸運業,TOPIX Mid400
9010.T,富士急行,プライム,陸運業,TOPIX Small 1
9012.T,秩父鉄道,スタンダード,陸運業,-
9017.T,新潟交通,スタンダード,陸運業,-
9020.T,東日本旅客鉄道,プライム,陸運業,TOPIX Large70
9021.T,西日本旅客鉄道,プライム,陸運業,TOPIX Large70
9022.T,東海旅客鉄道,プライム,陸運業,TOPIX Large70
9023.T,東京地下鉄,プライム,陸運業,TOPIX Mid400
9024.T,西武ホールディングス,プライム,陸運業,TOPIX Mid400
9025.T,鴻池運輸,プライム,陸運業,TOPIX Small 1
9028.T,ゼロ,スタンダード,陸運業,-
9029.T,ヒガシホールディングス,スタンダード,陸運業,-
9031.T,西日本鉄道,プライム,陸運業,TOPIX Mid400
9033.T,広島電鉄,スタンダード,陸運業,-
9034.T,南総通運,スタンダード,陸運業,-
9036.T,東部ネットワーク,スタンダード,陸運業,-
9037.T,ハマキョウレックス,プライム,陸運業,TOPIX Small 1
9039.T,サカイ引越センター,プライム,陸運業,TOPIX Small 1
9041.T,近鉄グループホールディングス,プライム,陸運業,TOPIX Mid400
9042.T,阪急阪神ホールディングス,プライム,陸運業,TOPIX Mid400
9044.T,ＮＡＮＫＡＩ,プライム,陸運業,TOPIX Mid400
9045.T,京阪ホールディングス,プライム,陸運業,TOPIX Mid400
9046.T,神戸電鉄,スタンダード,陸運業,TOPIX Small 2
9048.T,名古屋鉄道,プライム,陸運業,TOPIX Mid400
9049.T,京福電気鉄道,スタンダード,陸運業,-
9051.T,センコン物流,スタンダード,陸運業,-
9052.T,山陽電気鉄道,プライム,陸運業,TOPIX Small 2
9057.T,遠州トラック,スタンダード,陸運業,-
9059.T,カンダホールディングス,スタンダード,陸運業,-
9060.T,日本ロジテム,スタンダード,陸運業,-
9063.T,岡山県貨物運送,スタンダード,陸運業,-
9064.T,ヤマトホールディングス,プライム,陸運業,TOPIX Mid400
