ticker,name,score,roe,op_margin,net_margin,equity_ratio,per,pbr,price,sector33,market,scale
3059.T,ヒラキ,27.2,-0.0709881686385602,-0.0269020596889449,-0.0358133669609079,0.416,,0.5742465042338513,708.0,小売業,スタンダード,-
6962.T,大真空,27.2,0.0087591240875912,0.0286465576091628,0.0106192005259032,0.395,71.6124148372445,0.7710238479469248,946.0,電気機器,プライム,TOPIX Small 2
6768.T,タムラ製作所,27.2,-0.0220201281460165,0.0427892747594266,-0.0112092198868556,0.474,,1.190778127219235,939.0,電気機器,プライム,TOPIX Small 1
2936.T,ベースフード,27.2,0.1933579335793357,0.0142847738792706,0.0172470541768152,0.338,58.94308943089431,11.426319936958237,290.0,食料品,グロース,-
265A.T,Ｈｍｃｏｍｍ,27.1,0.0,0.0090361445783132,0.0,0.909,4205.882352941177,,715.0,情報･通信業,グロース,-
149A.T,シンカ,27.1,-0.0446428571428571,-0.0992907801418439,-0.1063829787234042,0.815,,,801.0,情報･通信業,グロース,-
5301.T,東海カーボン,27.1,0.0044303473096174,0.0776431718061674,0.0190406265296133,0.482,241.22085048010973,,1758.5,ガラス･土石製品,プライム,TOPIX Mid400
462A.T,ＦＵＮＤＩＮＮＯ,27.1,-0.116921768707483,-0.3937708565072302,-0.6117908787541713,0.953,,,249.0,証券･商品先物取引業,グロース,-
7527.T,システムソフト,27.1,-0.029210836277974,-0.1179245283018868,-0.1949685534591195,0.823,,,50.0,情報･通信業,スタンダード,TOPIX Small 2
7138.T,ＴＯＲＩＣＯ,27.1,-0.222766217870257,-0.0210229055538123,-0.1142139943520552,0.723,,1.2628940518654197,131.0,小売業,グロース,-
4020.T,ビートレンド,27.0,-0.0863509749303621,-0.2348484848484848,-0.2348484848484848,0.866,,,683.0,情報･通信業,グロース,-
6740.T,ジャパンディスプレイ,27.0,2.6726929303831626,-0.1412550631763496,-0.1497037663986458,-0.061,,,,電気機器,プライム,TOPIX Small 2
6769.T,ザインエレクトロニクス,27.0,-0.0448255470136014,-0.4320337197049526,-0.3993677555321391,0.869,,,1124.0,電気機器,スタンダード,-
2931.T,ユーグレナ,27.0,-0.0010389947725575,0.0634235053421232,-0.0024247935136773,0.464,,,335.0,食料品,プライム,TOPIX Small 1
5401.T,日本製鉄,27.0,0.0028480088172414,0.0241377110458525,0.0017050215358589,0.377,167.1341500631193,0.5180544252043879,548.2000122070312,鉄鋼,プライム,TOPIX Large70
4018.T,,26.9,-0.0521582733812949,-0.0630797773654916,-0.0538033395176252,0.785,,,,,,
7077.T,ＡＬｉＮＫインターネット,26.8,-0.1959654178674351,-0.0926108374384236,-0.2679802955665024,0.754,,1.2999349381912817,999.0,サービス業,グロース,-
8946.T,ＡＳＩＡＮ　ＳＴＡＲ,26.8,-0.0405286343612334,-0.1185647425897035,-0.1435257410296412,0.544,,0.7968962986264024,76.0,不動産業,スタンダード,-
7872.T,エステールホールディングス,26.8,0.0037444037444037,0.0202714665092947,0.0013573325464738,0.387,136.281179138322,0.540292710992844,601.0,その他製品,スタンダード,-
3639.T,ボルテージ,26.8,-0.0437756497948016,-0.0741150442477876,-0.0530973451327433,0.782,,,231.0,情報･通信業,スタンダード,-
7267.T,本田技研工業,26.8,-0.0348978010667042,-0.0190096533360004,-0.0194498594047423,0.353,,0.5105553194923433,1550.0,輸送用機器,プライム,TOPIX Core30
7201.T,日産自動車,26.7,-0.1017033127622733,0.004830574702229,-0.0443954007565693,0.242,,0.2281138938214108,313.1000061035156,輸送用機器,プライム,TOPIX Mid400
6630.T,ヤーマン,26.6,0.0005773433956039,-0.0022992029429797,0.0021459227467811,0.905,2666.6666666666665,,720.0,電気機器,プライム,TOPIX Small 1
6897.T,ツインバード,26.6,-0.1854728186386477,-0.0950211158035118,-0.1353634140920204,0.661,,1.0556403676876605,650.0,電気機器,スタンダード,-
9265.T,ヤマシタヘルスケアホールディングス,26.6,0.0496621621621621,0.0083816754819996,0.0094053915714041,0.348,19.093961641340844,,3355.0,卸売業,スタンダード,-
7512.T,イオン北海道,26.6,0.0501902981561924,0.0219226812396892,0.0098194246743303,0.384,31.39231056364315,1.574640978112303,841.0,小売業,スタンダード,TOPIX Small 1
2138.T,クルーズ,26.5,-0.0530593813501919,0.0019458544839255,-0.0397631133671742,0.284,,0.4067796610169492,372.0,情報･通信業,スタンダード,-
3196.T,ホットランドホールディングス,26.5,0.0423142647896492,0.0545652173913043,0.0376811594202898,0.322,63.8332652227217,2.895702791887583,1562.0,小売業,プライム,TOPIX Small 2
2300.T,きょくとう,26.5,0.023023457862728,0.0003813882532418,0.0101067887109077,0.522,48.2421875,1.1285237812400055,494.0,サービス業,スタンダード,-
7726.T,黒田精工,26.5,-0.0082573542060898,0.0016409414901799,-0.0049228244705399,0.392,,0.717040074193391,1469.0,機械,スタンダード,-
2798.T,ワイズテーブルコーポレーション,26.5,0.232163080407701,0.0190863099800705,0.0157136286984516,0.174,48.176120842037605,11.190325109178454,2998.0,小売業,スタンダード,-
3681.T,,26.4,3.3387533875338757,-0.1707069682523582,-0.3748858910640024,-0.23,,,9.0,,,
175A.T,Ｗｉｌｌ　Ｓｍａｒｔ,26.4,1.0588235294117647,-0.2475728155339805,-0.2621359223300971,-0.123,,,606.0,情報･通信業,グロース,-
3178.T,チムニー,26.2,0.0787008119925046,0.0186231746633794,0.0191162526076237,0.403,43.09751434034417,3.395294188533727,1127.0,小売業,スタンダード,-
6523.T,ＰＨＣホールディングス,26.1,0.0030581800099453,0.0622607387974303,0.0013501535388018,0.298,265.3846153846154,0.8099288671168879,1035.0,電気機器,プライム,TOPIX Small 1
2928.T,,26.1,0.02230517820908,0.0662812318766927,0.0086095051328195,0.309,,,,,,
6078.T,バリューＨＲ,26.1,0.0196196800482945,0.0762612436448963,0.0508408290965975,0.373,300.40983606557376,5.933300955156224,1466.0,サービス業,プライム,TOPIX Small 2
1911.T,住友林業,26.1,0.0142050294857352,0.0449288899998684,0.0314962701785314,0.398,49.81705085986096,,1361.5,建設業,プライム,TOPIX Mid400
4381.T,ビープラッツ,26.1,2.069351230425056,-0.1733149931224209,-1.2723521320495186,-1.091,,,184.0,情報･通信業,グロース,-
143A.T,イシン,26.1,0.0023852116875372,0.0350140056022409,0.0028011204481792,0.577,303.3195020746888,1.1611652952949774,731.0,サービス業,グロース,-
2224.T,コモ,26.1,0.0354974311069593,0.0234876416769083,0.0103782602758432,0.452,,,,食料品,スタンダード,-
5337.T,ダントーホールディングス,26.0,-0.0289820923656927,-0.2566897918731417,-0.2438057482656095,0.8,,,876.0,ガラス･土石製品,スタンダード,-
2370.T,メディネット,26.0,-0.1541689983212087,-1.5193236714975846,-1.3309178743961352,0.894,,,26.0,サービス業,グロース,-
9237.T,笑美面,26.0,0.031725888324873,0.0295909486510008,0.0217580504786771,0.516,124.68354430379746,,788.0,サービス業,グロース,-
9760.T,進学会ホールディングス,26.0,-0.2460990966329044,-0.2275913497390007,-0.2681580909768829,0.367,,0.2690501162843723,118.0,サービス業,スタンダード,-
7360.T,オンデック,25.9,-0.0902857142857142,-1.1047619047619048,-0.7523809523809524,0.856,,,619.0,サービス業,グロース,-
5240.T,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ,25.9,-0.1334569045412419,-1.075187969924812,-1.0827067669172932,0.874,,,129.0,情報･通信業,グロース,-
8247.T,大和,25.8,-0.2082413539367181,0.0118876306075204,-0.0708252518300694,0.197,,0.3126128449832344,303.0,小売業,スタンダード,-
2901.T,ウェルディッシュ,25.8,0.0034924330616996,0.0024390243902439,0.0128048780487804,0.758,224.4186046511628,,193.0,食料品,スタンダード,-
4484.T,ランサーズ,25.7,0.0647226173541963,0.0369689166819937,0.0167371712341364,0.38,49.01960784313725,3.173687247547605,275.0,情報･通信業,グロース,-
7698.T,アイスコ,25.7,0.0901639344262295,0.0135491025019058,0.0064800055443897,0.198,26.09104197118396,2.3682489741378494,2499.0,卸売業,スタンダード,-
8142.T,トーホー,25.7,0.0389950722078218,0.0302458581451565,0.0201786451270561,0.334,31.734575087310823,,1363.0,卸売業,プライム,TOPIX Small 2
4586.T,メドレックス,25.6,-0.1299126637554585,-49.2,-47.6,0.89,,,53.0,医薬品,グロース,-
6085.T,アーキテクツ・スタジオ・ジャパン,25.6,2.690582959641256,-0.8495440729483282,-0.9118541033434652,-0.542,,,215.0,サービス業,グロース,-
9339.T,コーチ・エィ,25.6,0.0019157088122605,0.0238095238095238,0.0075187969924812,0.721,468.38235294117646,,1274.0,サービス業,スタンダード,-
6228.T,ジェイ・イー・ティ,25.6,-0.2403292181069959,-0.1018278543172827,-0.1593234210885281,0.498,,0.7089421233154185,525.0,機械,スタンダード,-
9872.T,北恵,25.5,0.0206324446965399,0.0131132107192091,0.0097844726135637,0.531,28.71224165341813,,903.0,卸売業,スタンダード,-
4596.T,窪田製薬ホールディングス,25.5,-0.1861575178997613,-62.6,-62.4,0.899,,,87.0,医薬品,グロース,-
3656.T,ＫＬａｂ,25.5,-0.0485826095256275,-0.2656891495601173,-0.2985337243401759,0.798,,,195.0,情報･通信業,プライム,TOPIX Small 2
7506.T,ハウス　オブ　ローゼ,25.5,0.0001826150474799,0.0059786846893683,8.664760419374404e-05,0.686,3808.3333333333335,1.1771473709516775,1371.0,小売業,スタンダード,-
5905.T,日本製罐,25.4,-0.0712520593080724,-0.0268309736060129,-0.0302394686243663,0.299,,0.4709291162660801,1349.0,金属製品,スタンダード,-
4572.T,カルナバイオサイエンス,25.4,3.147239263803681,-2.5027322404371586,-2.80327868852459,-0.081,,,337.0,医薬品,グロース,-
4167.T,ココペリ,25.4,-0.273447820343461,-0.232650739476678,-0.2354948805460751,0.776,,1.539501742341499,296.0,情報･通信業,グロース,-
2917.T,大森屋,25.4,0.0121951219512195,0.0147878787878787,0.0172121212121212,0.537,32.13034337771549,,917.0,食料品,スタンダード,-
3032.T,,25.4,0.0763097949886104,0.0160090556274256,0.0108344113842173,0.213,,,,,,
3652.T,ディジタルメディアプロフェッショナル,25.3,-0.1001224739742804,-0.1278782894736842,-0.1344572368421052,0.853,,2.317342036603799,2407.0,情報･通信業,グロース,-
2338.T,クオンタムソリューションズ,25.3,7.422740524781341,-2.6466165413533838,-9.571428571428571,-0.223,,,117.0,情報･通信業,スタンダード,-
9218.T,メンタルヘルステクノロジーズ,25.3,0.0354098360655737,0.0612478534630795,0.0309101316542644,0.229,139.9232245681382,,729.0,サービス業,グロース,-
9051.T,センコン物流,25.2,0.0259477936606587,0.0285656910487474,0.0083839550178221,0.325,39.98813408484129,1.101424170867821,1348.0,陸運業,スタンダード,-
9145.T,ビーイングホールディングス,25.2,0.0219639744334689,0.0464392579293836,0.02262118491921,0.418,68.99618805590852,,543.0,陸運業,スタンダード,-
4936.T,アクシージア,25.2,0.0039473684210526,-0.0048553510014161,0.003034594375885,0.787,250.0,,330.0,化学,スタンダード,TOPIX Small 2
9636.T,きんえい,25.1,0.0094305404425099,0.0487238979118329,0.0301624129930394,0.466,453.1914893617021,,4260.0,サービス業,スタンダード,-
8105.T,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ,25.1,-0.1342164458885278,-0.1561338289962825,-0.1814802298073673,0.862,,2.2884770346494765,142.0,卸売業,スタンダード,-
8398.T,,25.1,0.0305807960040384,,0.0446920866661489,0.039,,,,,,
6619.T,ダブル・スコープ,25.1,-0.0507286156303024,-0.2626262626262626,-1.4668109668109668,0.799,,,195.0,電気機器,プライム,TOPIX Small 2
7115.T,アルファパーチェス,24.9,0.0429255160035895,0.0271664598706981,0.0187422451511787,0.398,54.53306066803,,1600.0,卸売業,スタンダード,-
5721.T,エスクリプトエナジー,24.9,-0.5379706445437141,-0.1013185287994448,-1.755031228313671,0.826,,,,非鉄金属,スタンダード,-
7689.T,コパ・コーポレーション,24.9,-0.3546284224250326,-0.1523327712197864,-0.1528948847667229,0.666,,1.161937849835939,301.0,卸売業,グロース,-
9214.T,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ,24.9,-0.0040595399188092,0.018970189701897,-0.0040650406504065,0.604,,,1260.0,サービス業,グロース,-
4574.T,大幸薬品,24.8,-0.0114956437560503,-0.1069868995633187,-0.1037117903930131,0.73,,,272.0,医薬品,プライム,TOPIX Small 2
7604.T,梅の花グループ,24.8,0.120304327151688,0.0217274678111587,0.008483100858369,0.094,33.14627759072204,6.131063594214933,886.0,小売業,スタンダード,-
3186.T,ネクステージ,24.8,0.0497451221655827,0.0332690852658378,0.0218811613252406,0.349,80.09085522417539,,4055.0,小売業,プライム,TOPIX Small 1
184A.T,学びエイド,24.8,-0.333955223880597,-0.4672131147540984,-0.4890710382513661,0.867,,1.9725120895902264,310.0,情報･通信業,グロース,-
4307.T,野村総合研究所,24.8,0.034833174277743,0.071526240076199,0.0187269549335467,0.452,184.4477836213373,6.4998676198040775,4910.0,情報･通信業,プライム,TOPIX Large70
6656.T,インスペック,24.8,0.073288331726133,0.0435835351089588,0.0306698950766747,0.221,68.98172323759792,6.424784786732163,1321.0,電気機器,スタンダード,-
4974.T,,24.8,-0.0923273731087749,-0.116275608909172,-0.2380822461431618,0.776,,,,,,
9219.T,ギックス,24.7,0.0097926267281105,0.0373699148533585,0.0080416272469252,0.607,272.9903536977492,,849.0,サービス業,グロース,-
5938.T,ＬＩＸＩＬ,24.7,0.0121835355444138,0.0188011681970789,0.0053902021838824,0.353,65.84892340275327,0.8065492403607529,1865.5,金属製品,プライム,TOPIX Mid400
3646.T,駅探,24.7,-0.3026315789473684,-0.0053475935828877,-0.1229946524064171,0.652,,1.2786630392537892,329.0,情報･通信業,スタンダード,-
2173.T,博展,24.7,0.0211076280041797,0.0286842652255248,0.0209935564331739,0.561,105.08474576271186,2.234966409962314,682.0,サービス業,グロース,-
7776.T,セルシード,24.7,-0.1359320339830085,-19.23076923076923,-20.923076923076923,0.841,,,233.0,精密機器,グロース,-
6982.T,リード,24.7,-0.0271119842829076,-0.0215911301303248,-0.0134215133242559,0.292,,0.5992349326496561,589.0,輸送用機器,スタンダード,-
4819.T,デジタルガレージ,24.7,0.0165130766062602,,0.0313148324424593,0.346,74.17739628040057,1.2601774213148622,2074.0,情報･通信業,プライム,TOPIX Small 1
1435.T,ｒｏｂｏｔ　ｈｏｍｅ,24.6,0.003391384051329,0.017641870038224,0.0108791531902381,0.697,390.4761904761905,,164.0,不動産業,スタンダード,TOPIX Small 2
6380.T,オリエンタルチエン工業,24.6,0.0586592178770949,0.0036496350364963,0.0306569343065693,0.433,52.06602414977291,3.373262231664167,4700.0,機械,スタンダード,-
3810.T,サイバーステップホールディングス,24.6,-0.200371370695476,-0.7504810776138551,-0.7613855035279025,0.895,,2.22696043591566,188.0,情報･通信業,スタンダード,-
9849.T,共同紙販ホールディングス,24.5,0.0093105183694011,-0.0018241517694272,0.0022497871822935,0.417,79.87477638640429,0.7596134052626834,4465.0,卸売業,スタンダード,-
4444.T,インフォネット,24.5,-0.0229990800367985,0.026378896882494,-0.0119904076738609,0.563,,1.668216477589734,897.0,情報･通信業,グロース,-
6474.T,不二越,24.5,0.0062622549704204,0.0452605178799807,0.0186190974471406,0.516,124.87861720722468,,6430.0,機械,プライム,TOPIX Small 1
4170.T,Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,24.3,-0.0210454854039375,-0.0499058380414312,-0.0583804143126177,0.706,,,111.0,情報･通信業,グロース,-
9035.T,,24.3,0.0446033220295051,0.031827314592557,0.0183584929144218,0.24,,,,,,
6279.T,瑞光,24.3,-0.0050503641284634,-0.0539568345323741,-0.0434052757793765,0.691,,,,機械,プライム,TOPIX Small 2
3195.T,ジェネレーションパス,24.2,0.0566396953831508,0.0158467115484205,0.0123252200932159,0.336,36.61202185792349,,536.0,小売業,スタンダード,-
4175.T,ｃｏｌｙ,24.2,-0.1334164588528678,-0.512214342001576,-0.5059101654846335,0.794,,,2498.0,情報･通信業,グロース,-
4011.T,ヘッドウォータース,24.2,0.0087783467446964,0.1069730586370839,0.0095087163232963,0.336,673.1481481481482,,2181.0,情報･通信業,グロース,-
6659.T,メディアリンクス,24.2,-0.5772131798332671,-0.3752674368848951,-0.6221651690201112,0.805,,1.766138855054811,58.0,電気機器,スタンダード,-
3446.T,ジェイテックコーポレーション,24.1,-0.0672525792892625,-0.2298076923076923,-0.1692307692307692,0.757,,,1873.0,金属製品,スタンダード,-
3053.T,ペッパーフードサービス,24.1,0.0181608532718362,0.0232923318503009,0.0164878304108872,0.582,170.19230769230768,,177.0,小売業,スタンダード,TOPIX Small 2
4166.T,かっこ,24.1,-0.0344827586206896,-0.1064814814814814,-0.1064814814814814,0.726,,,668.0,情報･通信業,グロース,-
6786.T,ＲＶＨ,24.1,0.0371318822023047,-0.0391686650679456,0.023181454836131,0.457,46.55172413793104,1.749271137026239,54.0,サービス業,スタンダード,-
206A.T,ＰＲＩＳＭ　ＢｉｏＬａｂ,24.0,-0.2832315641146078,-2.308300395256917,-2.383399209486166,0.818,,,142.0,医薬品,グロース,-
9268.T,オプティマスグループ,24.0,0.0572216556966719,0.0311783890690222,0.0078254999096691,0.196,,,,卸売業,スタンダード,-
2175.T,エス・エム・エス,24.0,-0.5357356683131268,0.1048428207306712,-0.2211632038310033,0.502,,7.026239970259302,2268.0,サービス業,プライム,TOPIX Small 1
6395.T,タダノ,24.0,0.0093800978792822,0.0467353951890034,0.0225056788397693,0.444,84.30346631785481,,1289.0,機械,プライム,TOPIX Small 1
2388.T,ウェッジホールディングス,23.9,-0.1063829787234042,-0.0744274809160305,-0.5438931297709924,0.756,,,39.0,その他金融業,グロース,-
150A.T,ＪＳＨ,23.9,-0.0622427983539094,-0.0221518987341772,-0.0255274261603375,0.512,,1.042975254900815,357.0,サービス業,グロース,-
8228.T,,23.9,0.064774899726356,0.00872811239843,0.0058164975798253,0.318,,,,,,
2593.T,伊藤園,23.9,0.0194772718332574,0.0435529257226182,0.0069615587785738,0.514,109.86229996278377,1.9328605943939183,2952.0,食料品,プライム,TOPIX Mid400
6193.T,バーチャレクス・ホールディングス,23.9,-0.0487951807228915,0.0572674418604651,-0.0117732558139534,0.43,,1.7617684034082972,1009.0,サービス業,グロース,-
4404.T,ミヨシ油脂,23.8,0.0065848477696483,0.0358321235317408,0.0184109805991817,0.502,67.38495252008765,,1845.0,食料品,スタンダード,-
3926.T,オープンドア,23.8,-0.3252804141501294,-0.0183448838157358,-0.4610680799021606,0.851,,2.878665590529997,321.0,情報･通信業,スタンダード,TOPIX Small 2
7061.T,日本ホスピスホールディングス,23.8,0.022203485103991,0.069164265129683,0.0206968823683521,0.192,61.71792152704136,,582.0,サービス業,グロース,-
6926.T,岡谷電機産業,23.7,-0.2738014854827819,-0.1699256941728588,-0.1585842784513101,0.442,,0.6990100506309982,185.0,電気機器,スタンダード,-
4588.T,オンコリスバイオファーマ,23.5,-0.1152240467575841,-140.0,-138.0,0.792,,,2680.0,医薬品,グロース,-
2484.T,出前館,23.4,-0.1249312269118918,-0.1779854274431281,-0.1768173980755325,0.748,,,124.0,情報･通信業,スタンダード,-
2429.T,ワールドホールディングス,23.4,0.0131437768240343,0.0283649503161698,0.010328214393255,0.256,65.2071931196247,0.9289822409190316,2502.0,サービス業,プライム,TOPIX Small 2
3981.T,ビーグリー,23.3,0.0038158229458153,0.0488452349349615,0.0079638970002654,0.531,221.93784277879345,,1214.0,情報･通信業,スタンダード,-
8594.T,,23.3,0.0288596039166605,0.0345435049019607,0.0300245098039215,0.09,,,,,,
7957.T,フジコピアン,23.3,0.0043700836558871,0.0201432408236347,0.0156669650850492,0.577,76.37997432605904,,1785.0,その他製品,スタンダード,-
1407.T,ウエストホールディングス,23.2,0.0102778177630631,0.0857048748353096,0.0235177865612648,0.235,264.8558758314856,,2389.0,建設業,スタンダード,-
4583.T,カイオム・バイオサイエンス,23.2,-0.1777269260106788,-1.5782312925170068,-1.5850340136054422,0.78,,,76.0,医薬品,グロース,-
5271.T,トーヨーアサノ,23.2,-0.0569147566314705,0.0087254063301967,-0.0189050470487596,0.27,,0.7128465828730018,2137.0,ガラス･土石製品,スタンダード,-
4023.T,クレハ,23.1,-0.0639613827095508,-0.1149868883281381,-0.0661335411409628,0.488,,0.9448735118531316,4085.0,化学,プライム,TOPIX Small 1
286A.T,ユカリア,23.1,0.0166478682607714,0.0114127082048118,0.0569093152375077,0.321,68.24782187802516,,705.0,サービス業,グロース,-
3970.T,イノベーション,23.0,-0.1252054794520548,-0.0355912743972445,-0.0655855338691159,0.369,,0.7140734687813394,769.0,情報･通信業,スタンダード,-
9254.T,ラバブルマーケティンググループ,23.0,0.0294117647058823,0.0437788018433179,0.0222734254992319,0.308,62.80323450134771,1.9860211387657687,1165.0,サービス業,グロース,-
6177.T,ＡｐｐＢａｎｋ,22.9,-0.0860465116279069,-0.1848958333333333,-0.1927083333333333,0.729,,,82.0,サービス業,グロース,-
7681.T,レオクラン,22.9,0.0396691424713031,0.02166392092257,0.0096787479406919,0.216,23.103967855349072,,920.0,卸売業,スタンダード,-
5129.T,ＦＩＸＥＲ,22.9,-0.4915254237288136,-0.8144593730006398,-0.7978246960972489,0.784,,,261.0,情報･通信業,グロース,-
7135.T,ジャパンクラフトホールディングス,22.8,0.0513993541442411,0.0113765642775881,0.0181076981418278,0.321,42.49512670565302,,218.0,小売業,スタンダード,-
4502.T,武田薬品工業,22.7,-0.0205083028413803,0.0013798016743162,-0.0338214536189554,0.479,,1.139567819064104,5359.0,医薬品,プライム,TOPIX Core30
4074.T,ラキール,22.7,-0.0013823610727121,0.0050025012506253,-0.0025012506253126,0.589,,,780.0,情報･通信業,グロース,-
4395.T,アクリート,22.6,0.0098985997102848,0.0378403322565759,0.0189201661282879,0.481,140.0,,770.0,情報･通信業,グロース,-
4594.T,ブライトパス・バイオ,22.6,-0.5506756756756757,-inf,-inf,0.901,,2.720283855706682,46.0,医薬品,グロース,-
290A.T,Ｓｙｎｓｐｅｃｔｉｖｅ,22.6,-0.0464037744953489,-2.3142037302725966,-2.4835007173601147,0.743,,,1290.0,情報･通信業,グロース,-
7422.T,東邦レマック,22.5,-0.0128610108303249,-0.0174978127734033,-0.0498687664041994,0.639,,,370.0,卸売業,スタンダード,-
6046.T,リンクバル,22.5,0.0012254901960784,0.0,0.0020283975659229,0.718,1220.0,,122.0,サービス業,スタンダード,-
8011.T,三陽商会,22.5,0.0027238853912373,0.0077429080444018,0.0072632588735096,0.683,411.95856873822976,,4375.0,繊維製品,プライム,TOPIX Small 2
2195.T,アミタホールディングス,22.4,0.0126751167444963,0.0321100917431192,0.0348623853211009,0.396,151.1520737327189,,328.0,サービス業,グロース,-
4579.T,ラクオリア創薬,22.4,-0.0278258718773188,-0.1997503121098626,-0.2808988764044944,0.705,,,481.0,医薬品,グロース,-
7774.T,ジャパン・ティッシュエンジニアリング,22.4,-0.1442043222003929,-0.2516040329972502,-0.3363886342804766,0.896,,4.898284802552852,614.0,精密機器,グロース,-
3793.T,ドリコム,22.4,0.0422367638310529,0.0232518379210121,0.0121388271499401,0.42,56.2753036437247,2.4207593173110418,417.0,情報･通信業,グロース,-
5742.T,エヌアイシ・オートテック,22.4,0.0073416947078617,-0.002061855670103,0.0038065027755749,0.548,161.96868008948547,1.2064052788562478,724.0,非鉄金属,スタンダード,-
6522.T,アスタリスク,22.4,-0.0064327485380116,-0.0381578947368421,-0.0144736842105263,0.627,,,1950.0,電気機器,グロース,-
3727.T,アプリックス,22.4,-0.0156319785618579,-0.0546806722689075,-0.0588235294117647,0.656,,,139.0,情報･通信業,グロース,-
168A.T,イタミアート,22.4,0.0233258088788562,0.0356363636363636,0.0225454545454545,0.237,,,,その他製品,グロース,-
9206.T,スターフライヤー,22.4,0.0600941567432844,0.0310079249916285,0.0096885813148788,0.196,56.13728912158231,,1930.0,空運業,スタンダード,-
9969.T,ショクブン,22.3,-0.013663535439795,0.0046604527296937,-0.0053262316910785,0.533,,1.512770137524558,231.0,小売業,スタンダード,-
198A.T,ＰｏｓｔＰｒｉｍｅ,22.3,-0.2428909952606635,-0.415929203539823,-0.4535398230088495,0.751,,,149.0,情報･通信業,グロース,-
8179.T,ロイヤルホールディングス,22.3,0.0169729709999452,0.0385856843661451,0.0229148700258716,0.409,128.17796610169492,,1210.0,小売業,プライム,TOPIX Small 1
2266.T,六甲バター,22.3,0.0053413702554308,0.0269082921471718,0.0140425198085824,0.546,117.93478260869566,,1085.0,食料品,プライム,TOPIX Small 2
3444.T,菊池製作所,22.3,0.0164352959948938,-0.040702445429181,0.0169046446742163,0.654,140.5152224824356,2.415993879482172,1200.0,金属製品,スタンダード,-
6464.T,ツバキ・ナカシマ,22.3,0.0080400960634854,0.0633715699505173,0.0173189383715699,0.252,48.38709677419354,,390.0,機械,プライム,TOPIX Small 2
9468.T,ＫＡＤＯＫＡＷＡ,22.3,0.0046179362377911,0.0286382852376037,0.0045173696042529,0.62,421.2399540757749,2.2009466049993702,3669.0,情報･通信業,プライム,TOPIX Mid400
8143.T,ラピーヌ,22.2,-0.3471849865951742,-0.1468232781633742,-0.1382808328884143,0.23,,0.4463861715262608,141.0,繊維製品,スタンダード,-
5884.T,クラダシ,22.2,0.0288401253918495,0.038003838771593,0.0176583493282149,0.396,143.90862944162436,,567.0,小売業,グロース,-
2162.T,ｎｍｓ　ホールディングス,22.2,0.0602503912363067,0.0224028548770816,0.0040708432461009,0.131,33.54075917859365,2.053333333333333,539.0,サービス業,スタンダード,-
9941.T,太洋物産,22.2,0.0799273387829246,0.0150454497962595,0.0091944415421586,0.126,35.57398515931907,2.9169649248389407,1630.0,卸売業,スタンダード,-
4425.T,Ｋｕｄａｎ,22.2,-0.0711582134746404,-0.4891304347826087,-0.157190635451505,0.882,,8.588032716315109,1995.0,情報･通信業,グロース,-
8558.T,東和銀行,22.2,-0.270602529408516,,-0.5631436189775653,0.037,,0.6064626172652327,1536.0,銀行業,プライム,TOPIX Small 2
4889.T,レナサイエンス,22.0,-0.0906080674292594,-5.235294117647059,-4.426470588235294,0.945,,6.363939066011821,1529.0,医薬品,グロース,-
9950.T,ハチバン,22.0,0.0157604412923561,0.0004627487274409,0.0069412309116149,0.679,167.15542521994135,2.640559613335598,3420.0,小売業,スタンダード,-
4427.T,ＥｄｕＬａｂ,22.0,-0.0190174326465927,0.053231939163498,-0.0124438299343242,0.401,,,173.0,情報･通信業,グロース,-
4881.T,ファンペップ,22.0,-0.1829038340666247,-inf,-inf,0.761,,,63.0,医薬品,グロース,-
3080.T,ジェーソン,21.9,-0.033889731917046,0.006992029086841,-0.0070269892322752,0.545,,1.639344262295082,759.0,小売業,スタンダード,-
3419.T,,21.9,0.0294659300184162,0.0175695461200585,0.0117130307467057,0.387,,,,,,
5537.T,ＡｌｂａＬｉｎｋ,21.9,0.0223084384093113,0.036420395421436,0.023933402705515,0.401,554.9645390070922,,3130.0,不動産業,グロース,-
2687.T,シー・ヴイ・エス・ベイエリア,21.8,-0.36448,0.0164515312579093,-0.1441407238673753,0.301,,0.7596096143520419,481.0,サービス業,スタンダード,-
7376.T,ＢＣＣ,21.8,-0.0843486410496719,-0.0877573131094257,-0.0975081256771397,0.681,,,1000.0,サービス業,グロース,-
4017.T,クリーマ,21.8,0.023851590106007,0.0165680473372781,0.0106508875739644,0.308,50.490196078431374,1.226847716038354,206.0,情報･通信業,グロース,-
4564.T,オンコセラピー・サイエンス,21.8,-0.425035030359645,-1.0024752475247525,-1.126237623762376,0.878,,3.7037037037037033,20.0,医薬品,グロース,-
2594.T,キーコーヒー,21.8,0.0306299603174603,0.0115723081221055,0.0106160078223215,0.405,,,,食料品,プライム,TOPIX Small 2
4766.T,ピーエイ,21.7,0.04,0.0373831775700934,0.0336448598130841,0.307,102.27272727272728,4.302103250478012,180.0,サービス業,スタンダード,-
